ibge_code,name,uf,tom_code,created_at,extinguished_at
5108956,Nova Monte Verde,MT,119,1993-01-04,
2101731,Belágua,MA,120,1997-01-01,
5108808,Nova Guarita,MT,121,1993-01-04,
2101772,Bela Vista do Maranhão,MA,122,1997-01-01,
5107248,Santa Carmem,MT,123,1981-12-09,
2101939,Bernardo do Mearim,MA,124,1997-01-01,
5107941,Tabaporã,MT,125,1988-01-01,
2101970,Boa Vista do Gurupi,MA,126,1997-01-01,
5100359,Alto Boa Vista,MT,127,1980-01-01,
2102036,Bom Jesus das Selvas,MA,128,1997-01-01,
5102694,Canabrava do Norte,MT,129,1993-01-04,
2102077,Bom Lugar,MA,130,1997-01-01,
5103353,Confresa,MT,131,1993-01-04,
2102150,Brejo de Areia,MA,132,1997-01-01,
5107354,São José do Xingu,MT,133,1982-02-18,
2102325,Buriticupu,MA,134,1997-01-01,
5103957,Glória D'Oeste,MT,135,1993-01-04,
2102358,Buritirana,MA,136,1997-01-01,
5105234,Lambari D'Oeste,MT,137,1993-01-04,
2102374,Cachoeira Grande,MA,138,1997-01-01,
1200401,Rio Branco,AC,139,1980-01-01,
2102556,Campestre do Maranhão,MA,140,1997-01-01,
5000252,Alcinópolis,MS,141,1981-06-17,
2102754,Capinzal do Norte,MA,142,1997-01-01,
5006002,Nova Alvorada do Sul,MS,143,1980-01-01,
2103125,Central do Maranhão,MA,144,1997-01-01,
1200500,Sena Madureira,AC,145,1980-01-01,
2103158,Centro do Guilherme,MA,146,1997-01-01,
1200609,Tarauacá,AC,147,1980-01-01,
2103174,Centro Novo do Maranhão,MA,148,1997-01-01,
1200708,Xapuri,AC,149,1980-01-01,
2103257,Cidelândia,MA,150,1997-01-01,
1200385,Plácido de Castro,AC,151,1980-01-01,
2103554,Conceição do Lago-Açu,MA,152,1997-01-01,
1200450,Senador Guiomard,AC,153,1980-01-01,
2103752,Davinópolis,MA,154,1997-01-01,
1200344,Manoel Urbano,AC,155,1980-01-01,
2104073,Feira Nova do Maranhão,MA,156,1997-01-01,
1200054,Assis Brasil,AC,157,1980-01-01,
2104081,Fernando Falcão,MA,158,1997-01-01,
5006259,Novo Horizonte do Sul,MS,159,1993-01-04,
2104099,Formosa da Serra Negra,MA,160,1997-01-01,
5004809,Japorã,MS,161,1981-06-22,
2104552,Governador Edison Lobão,MA,162,1997-01-01,
5005251,Laguna Carapã,MS,163,1980-01-01,
2104628,Governador Luiz Rocha,MA,164,1997-01-01,
1701051,Angico,TO,165,1993-01-04,
2104651,Governador Newton Bello,MA,166,1997-01-01,
1701309,Aragominas,TO,167,1990-05-10,
2104677,Governador Nunes Freire,MA,168,1997-01-01,
1702158,Araguanã,TO,169,1989-01-01,
2105153,Igarapé do Meio,MA,170,1997-01-01,
1703826,Cachoeirinha,TO,171,1989-01-01,
2105351,Itaipava do Grajaú,MA,172,1997-01-01,
1703842,Campos Lindos,TO,173,1993-01-04,
2105427,Itinga do Maranhão,MA,174,1997-01-01,
1703883,Carmolândia,TO,175,1993-01-04,
2105450,Jatobá,MA,176,1997-01-01,
1703891,Carrasco Bonito,TO,177,1993-01-04,
2105476,Jenipapo dos Vieiras,MA,178,1997-01-01,
1706506,Darcinópolis,TO,179,1993-01-04,
2105658,Junco do Maranhão,MA,180,1997-01-01,
1707405,Esperantina,TO,181,1993-01-04,
2105922,Lagoa do Mato,MA,182,1997-01-01,
1712801,Maurilândia do Tocantins,TO,183,1993-01-04,
2105948,Lago dos Rodrigues,MA,184,1997-01-01,
1713809,Palmeiras do Tocantins,TO,185,1993-01-04,
2105963,Lagoa Grande do Maranhão,MA,186,1997-01-01,
1713957,Muricilândia,TO,187,1989-01-01,
2105989,Lajeado Novo,MA,188,1997-01-01,
1715705,Palmeirante,TO,189,1989-01-01,
2106326,Maracaçumé,MA,190,1997-01-01,
1716307,Pau D'Arco,TO,191,1993-01-04,
2106359,Marajá do Sena,MA,192,1997-01-01,
1718550,Riachinho,TO,193,1993-01-04,
2106375,Maranhãozinho,MA,194,1997-01-01,
1718865,Santa Fé do Araguaia,TO,195,1993-01-04,
2106631,Matões do Norte,MA,196,1997-01-01,
1720101,São Bento do Tocantins,TO,197,1989-01-01,
2106672,Milagres do Maranhão,MA,198,1997-01-01,
1720200,São Miguel do Tocantins,TO,199,1993-01-04,
2107258,Nova Colinas,MA,200,1997-01-01,
1303205,Novo Airão,AM,201,1980-01-01,
2107357,Nova Olinda do Maranhão,MA,202,1997-01-01,
1300102,Anori,AM,203,1980-01-01,
2107456,Olinda Nova do Maranhão,MA,204,1997-01-01,
1300201,Atalaia do Norte,AM,205,1980-01-01,
2108058,Paulino Neves,MA,206,1997-01-01,
1300300,Autazes,AM,207,1980-01-01,
2108256,Pedro do Rosário,MA,208,1997-01-01,
1300409,Barcelos,AM,209,1980-01-01,
2108454,Peritoró,MA,210,1997-01-01,
1300508,Barreirinha,AM,211,1980-01-01,
2109056,Porto Rico do Maranhão,MA,212,1997-01-01,
1300607,Benjamin Constant,AM,213,1980-01-01,
2109239,Presidente Médici,MA,214,1997-01-01,
1300706,Boca do Acre,AM,215,1980-01-01,
2109270,Presidente Sarney,MA,216,1997-01-01,
1300805,Borba,AM,217,1980-01-01,
2109452,Raposa,MA,218,1997-01-01,
1300904,Canutama,AM,219,1980-01-01,
2109551,Ribamar Fiquene,MA,220,1997-01-01,
1301001,Carauari,AM,221,1980-01-01,
2109759,Santa Filomena do Maranhão,MA,222,1997-01-01,
1301100,Careiro,AM,223,1980-01-01,
2110237,Santana do Maranhão,MA,224,1997-01-01,
1301209,Coari,AM,225,1980-01-01,
2110278,Santo Amaro do Maranhão,MA,226,1997-01-01,
1301308,Codajás,AM,227,1980-01-01,
2110658,São Domingos do Azeitão,MA,228,1997-01-01,
1301407,Eirunepé,AM,229,1980-01-01,
2110856,São Francisco do Brejão,MA,230,1997-01-01,
1301506,Envira,AM,231,1980-01-01,
2111029,São João do Carú,MA,232,1997-01-01,
1301605,Fonte Boa,AM,233,1980-01-01,
2111052,São João do Paraíso,MA,234,1997-01-01,
1301704,Humaitá,AM,235,1980-01-01,
2111078,São João do Soter,MA,236,1997-01-01,
1303601,Santa Isabel do Rio Negro,AM,237,1980-01-01,
2111250,São José dos Basílios,MA,238,1997-01-01,
1301803,Ipixuna,AM,239,1980-01-01,
2111532,São Pedro da Água Branca,MA,240,1997-01-01,
1301902,Itacoatiara,AM,241,1980-01-01,
2111573,São Pedro dos Crentes,MA,242,1997-01-01,
1302009,Itapiranga,AM,243,1980-01-01,
2111631,São Raimundo do Doca Bezerra,MA,244,1997-01-01,
1302108,Japurá,AM,245,1980-01-01,
2111672,São Roberto,MA,246,1997-01-01,
1302207,Juruá,AM,247,1980-01-01,
2111722,Satubinha,MA,248,1997-01-01,
1302306,Jutaí,AM,249,1980-01-01,
2111748,Senador Alexandre Costa,MA,250,1997-01-01,
1302405,Lábrea,AM,251,1980-01-01,
2111763,Senador La Rocque,MA,252,1997-01-01,
1302504,Manacapuru,AM,253,1980-01-01,
2111789,Serrano do Maranhão,MA,254,1997-01-01,
1302603,Manaus,AM,255,1980-01-01,
2111953,Sucupira do Riachão,MA,256,1997-01-01,
1302702,Manicoré,AM,257,1980-01-01,
2112233,Trizidela do Vale,MA,258,1997-01-01,
1302801,Maraã,AM,259,1980-01-01,
2112274,Tufilândia,MA,260,1997-01-01,
1302900,Maués,AM,261,1980-01-01,
2112456,Turilândia,MA,262,1997-01-01,
1303007,Nhamundá,AM,263,1980-01-01,
2112852,Vila Nova dos Martírios,MA,264,1997-01-01,
1303106,Nova Olinda do Norte,AM,265,1980-01-01,
2200053,Acauã,PI,266,1997-01-01,
1303304,Novo Aripuanã,AM,267,1980-01-01,
2200459,Alvorada do Gurguéia,PI,268,1997-01-01,
1303403,Parintins,AM,269,1980-01-01,
2201051,Assunção do Piauí,PI,270,1997-01-01,
1303502,Pauini,AM,271,1980-01-01,
2201176,Barra D'Alcântara,PI,272,1997-01-01,
1303700,Santo Antônio do Içá,AM,273,1980-01-01,
2201556,Bela Vista do Piauí,PI,274,1997-01-01,
1303908,São Paulo de Olivença,AM,275,1980-01-01,
2201572,Belém do Piauí,PI,276,1997-01-01,
1304005,Silves,AM,277,1980-01-01,
2201739,Betânia do Piauí,PI,278,1997-01-01,
1304104,Tapauá,AM,279,1980-01-01,
2201770,Boa Hora,PI,280,1997-01-01,
1304203,Tefé,AM,281,1980-01-01,
2201945,Boqueirão do Piauí,PI,282,1997-01-01,
1303809,São Gabriel da Cachoeira,AM,283,1980-01-01,
2201988,Brejo do Piauí,PI,284,1997-01-01,
1304302,Urucará,AM,285,1980-01-01,
2202075,Cajazeiras do Piauí,PI,286,1997-01-01,
1304401,Urucurituba,AM,287,1980-01-01,
2202083,Cajueiro da Praia,PI,288,1997-01-01,
1300029,Alvarães,AM,289,1985-07-02,
2202117,Campo Alegre do Fidalgo,PI,290,1997-01-01,
1300060,Amaturá,AM,291,1985-07-02,
2202133,Campo Grande do Piauí,PI,292,1997-01-01,
1300086,Anamã,AM,293,1985-07-02,
2202174,Campo Largo do Piauí,PI,294,1997-01-01,
1300631,Beruri,AM,295,1985-07-02,
2202455,Capitão Gervásio Oliveira,PI,296,1997-01-01,
1300680,Boa Vista do Ramos,AM,297,1985-07-02,
2202539,Caraúbas do Piauí,PI,298,1997-01-01,
1300839,Caapiranga,AM,299,1985-07-02,
2202554,Caridade do Piauí,PI,300,1997-01-01,
1400100,Boa Vista,RR,301,1980-01-01,
2202653,Caxingó,PI,302,1997-01-01,
1400209,Caracaraí,RR,303,1980-01-01,
2202711,Cocal de Telha,PI,304,1997-01-01,
1400050,Alto Alegre,RR,305,1982-07-13,
2202729,Cocal dos Alves,PI,306,1997-01-01,
1400159,Bonfim,RR,307,1982-07-13,
2203230,Currais,PI,308,1997-01-01,
1400308,Mucajaí,RR,309,1982-07-13,
2203255,Curralinhos,PI,310,1997-01-01,
1400407,Normandia,RR,311,1982-07-13,
2203271,Curral Novo do Piauí,PI,312,1997-01-01,
1400506,São João da Baliza,RR,313,1982-07-13,
2203859,Floresta do Piauí,PI,314,1997-01-01,
1400605,São Luiz,RR,315,1982-07-13,
2204154,Francisco Macedo,PI,316,1997-01-01,
1712702,Mateiros,TO,317,1989-01-01,
2204352,Geminiano,PI,318,1997-01-01,
2204550,Guaribas,PI,320,1997-01-01,
1715259,Novo Jardim,TO,321,1993-01-04,
2204659,Ilha Grande,PI,322,1997-01-01,
1718659,Rio da Conceição,TO,323,1989-01-01,
2205276,Jatobá do Piauí,PI,324,1997-01-01,
1720937,Taipas do Tocantins,TO,325,1989-01-01,
2205359,João Costa,PI,326,1997-01-01,
1703867,Cariri do Tocantins,TO,327,1989-01-01,
2205458,Joca Marques,PI,328,1997-01-01,
1711506,Jaú do Tocantins,TO,329,1993-01-04,
2205516,Juazeiro do Piauí,PI,330,1997-01-01,
1718840,Sandolândia,TO,331,1993-01-04,
2205524,Júlio Borges,PI,332,1997-01-01,
1720259,São Salvador do Tocantins,TO,333,1990-05-10,
2205532,Jurema,PI,334,1997-01-01,
1720853,Sucupira,TO,335,1993-01-04,
2205540,Lagoinha do Piauí,PI,336,1997-01-01,
1700251,Abreulândia,TO,337,1989-01-01,
2205573,Lagoa de São Francisco,PI,338,1997-01-01,
1703602,Brasilândia do Tocantins,TO,339,1993-01-04,
2205581,Lagoa do Piauí,PI,340,1997-01-01,
1703305,Bom Jesus do Tocantins,TO,341,1989-01-01,
2205599,Lagoa do Sítio,PI,342,1997-01-01,
1704105,Centenário,TO,343,1993-01-04,
2205854,Madeiro,PI,344,1997-01-01,
,FORTALEZA DO TABOCÃO,TO,345,1993-01-04,
2206050,Massapê do Piauí,PI,346,1997-01-01,
1710904,Itapiratins,TO,347,1993-01-04,
2206357,Milton Brandão,PI,348,1997-01-01,
1711803,Juarina,TO,349,1993-01-04,
2206654,Morro Cabeça no Tempo,PI,350,1997-01-01,
1712009,Lajeado,TO,351,1993-01-04,
2206670,Morro do Chapéu do Piauí,PI,352,1997-01-01,
1711951,Lagoa do Tocantins,TO,353,1993-01-04,
2206696,Murici dos Portelas,PI,354,1997-01-01,
1717206,Piraquê,TO,355,1989-01-01,
2206753,Nossa Senhora de Nazaré,PI,356,1997-01-01,
1718501,Recursolândia,TO,357,1993-01-04,
2206951,Novo Santo Antônio,PI,358,1997-01-01,
1718709,Rio dos Bois,TO,359,1993-01-04,
2207108,Olho D'Água do Piauí,PI,360,1997-01-01,
1718881,Santa Maria do Tocantins,TO,361,1993-01-04,
2207355,Pajeú do Piauí,PI,362,1997-01-01,
1720150,São Félix do Tocantins,TO,363,1993-01-04,
2207553,Paquetá,PI,364,1997-01-01,
1721307,Tupiratins,TO,365,1993-01-04,
2207850,Pavussu,PI,366,1997-01-01,
1711902,Lagoa da Confusão,TO,367,1993-01-04,
2207934,Pedro Laurentino,PI,368,1997-01-01,
1506351,Santa Bárbara do Pará,PA,369,1980-01-01,
2207959,Nova Santa Rita,PI,370,1997-01-01,
1506559,Santa Luzia do Pará,PA,371,1993-01-04,
2208551,Porto Alegre do Piauí,PI,372,1997-01-01,
1507961,Terra Alta,PA,373,1980-01-01,
2208858,Riacho Frio,PI,374,1997-01-01,
1500131,Abel Figueiredo,PA,375,1993-01-04,
2208874,Ribeira do Piauí,PI,376,1997-01-01,
,ELDORADO DOS CARAJÁS,PA,377,1993-01-04,
2209450,Santo Antônio dos Milagres,PI,378,1997-01-01,
1505494,Palestina do Pará,PA,379,1993-01-04,
2209658,São Francisco de Assis do Piauí,PI,380,1997-01-01,
1507151,São Domingos do Araguaia,PA,381,1993-01-04,
2209757,São Gonçalo do Gurguéia,PI,382,1997-01-01,
1500347,Água Azul do Norte,PA,383,1993-01-04,
2209872,São João da Fronteira,PI,384,1997-01-01,
1502764,Cumaru do Norte,PA,385,1993-01-04,
2209955,São João da Varjota,PI,386,1997-01-01,
1505551,Pau D'Arco,PA,387,1993-01-04,
2209971,São João do Arraial,PI,388,1997-01-01,
1500958,Aurora do Pará,PA,389,1993-01-04,
2210375,São Luis do Piauí,PI,390,1997-01-01,
1504950,Nova Esperança do Piriá,PA,391,1980-01-01,
2210383,São Miguel da Baixa Grande,PI,392,1997-01-01,
1507474,São João de Pirabas,PA,393,1989-01-01,
2210391,São Miguel do Fidalgo,PI,394,1997-01-01,
1507953,Tailândia,PA,395,1989-01-01,
2210623,Sebastião Barros,PI,396,1997-01-01,
1508084,Tucumã,PA,397,1989-01-01,
2210631,Sebastião Leal,PI,398,1997-01-01,
1508159,Uruará,PA,399,1989-01-01,
2210938,Sussuapara,PI,400,1997-01-01,
1500107,Abaetetuba,PA,401,1980-01-01,
2210953,Tamboril do Piauí,PI,402,1997-01-01,
1500206,Acará,PA,403,1980-01-01,
2210979,Tanque do Piauí,PI,404,1997-01-01,
1500305,Afuá,PA,405,1980-01-01,
2211506,Vera Mendes,PI,406,1997-01-01,
1500404,Alenquer,PA,407,1980-01-01,
2211605,Vila Nova do Piauí,PI,408,1997-01-01,
1500503,Almeirim,PA,409,1980-01-01,
2211704,Wall Ferraz,PI,410,1997-01-01,
1500602,Altamira,PA,411,1980-01-01,
2401651,Bodó,RN,412,1997-01-01,
1500701,Anajás,PA,413,1980-01-01,
2401859,Caiçara do Norte,RN,414,1997-01-01,
1500800,Ananindeua,PA,415,1980-01-01,
2403756,Fernando Pedroza,RN,416,1997-01-01,
1500909,Augusto Corrêa,PA,417,1980-01-01,
2404853,Itajá,RN,418,1997-01-01,
1501006,Aveiro,PA,419,1980-01-01,
2407252,Major Sales,RN,420,1997-01-01,
1501105,Bagre,PA,421,1980-01-01,
2408953,Rio do Fogo,RN,422,1997-01-01,
1501204,Baião,PA,423,1980-01-01,
2409332,Santa Maria,RN,424,1997-01-01,
1501303,Barcarena,PA,425,1980-01-01,
2410256,Porto do Mangue,RN,426,1997-01-01,
1501402,Belém,PA,427,1980-01-01,
2411056,Tibau,RN,428,1997-01-01,
1501501,Benevides,PA,429,1980-01-01,
2412559,São Miguel do Gostoso,RN,430,1997-01-01,
1501600,Bonito,PA,431,1980-01-01,
2413557,Serrinha dos Pintos,RN,432,1997-01-01,
1501709,Bragança,PA,433,1980-01-01,
2414159,Tenente Laurentino Cruz,RN,434,1997-01-01,
1501808,Breves,PA,435,1980-01-01,
2414456,Triunfo Potiguar,RN,436,1997-01-01,
1501907,Bujaru,PA,437,1980-01-01,
2414753,Venha-Ver,RN,438,1997-01-01,
1502004,Cachoeira do Arari,PA,439,1980-01-01,
2500536,Alcantil,PB,440,1997-01-01,
1502103,Cametá,PA,441,1980-01-01,
2500577,Algodão de Jandaíra,PB,442,1997-01-01,
1502202,Capanema,PA,443,1980-01-01,
2500734,Amparo,PB,444,1997-01-01,
1502301,Capitão Poço,PA,445,1980-01-01,
2500775,Aparecida,PB,446,1997-01-01,
1502400,Castanhal,PA,447,1980-01-01,
2501153,Areia de Baraúnas,PB,448,1997-01-01,
1502509,Chaves,PA,449,1980-01-01,
2501351,Assunção,PB,450,1997-01-01,
1502608,Colares,PA,451,1980-01-01,
2501534,Baraúna,PB,452,1997-01-01,
1502707,Conceição do Araguaia,PA,453,1980-01-01,
2501575,Barra de Santana,PB,454,1997-01-01,
1502806,Curralinho,PA,455,1980-01-01,
2502052,Bernardino Batista,PB,456,1997-01-01,
1502905,Curuçá,PA,457,1980-01-01,
2502151,Boa Vista,PB,458,1997-01-01,
1503002,Faro,PA,459,1980-01-01,
2503555,Cacimbas,PB,460,1997-01-01,
1503101,Gurupá,PA,461,1980-01-01,
2503753,Cajazeirinhas,PB,462,1997-01-01,
1503200,Igarapé-Açu,PA,463,1980-01-01,
2504033,Capim,PB,464,1997-01-01,
1503309,Igarapé-Miri,PA,465,1980-01-01,
2504074,Caraúbas,PB,466,1997-01-01,
1503408,Inhangapi,PA,467,1980-01-01,
2504157,Casserengue,PB,468,1997-01-01,
1503507,Irituia,PA,469,1980-01-01,
2504355,Caturité,PB,470,1997-01-01,
1503606,Itaituba,PA,471,1980-01-01,
2504850,Coxixola,PB,472,1997-01-01,
1503705,Itupiranga,PA,473,1980-01-01,
2505238,Cuité de Mamanguape,PB,474,1997-01-01,
1503804,Jacundá,PA,475,1980-01-01,
2505279,Curral de Cima,PB,476,1997-01-01,
1503903,Juruti,PA,477,1980-01-01,
2505352,Damião,PB,478,1997-01-01,
1504000,Limoeiro do Ajuru,PA,479,1980-01-01,
2506251,Gado Bravo,PB,480,1997-01-01,
1504109,Magalhães Barata,PA,481,1980-01-01,
2508554,Logradouro,PB,482,1997-01-01,
1504208,Marabá,PA,483,1980-01-01,
2509057,Marcação,PB,484,1997-01-01,
1504307,Maracanã,PA,485,1980-01-01,
2509156,Marizópolis,PB,486,1997-01-01,
1504406,Marapanim,PA,487,1980-01-01,
2509339,Matinhas,PB,488,1997-01-01,
1504505,Melgaço,PA,489,1980-01-01,
2509370,Mato Grosso,PB,490,1997-01-01,
1504604,Mocajuba,PA,491,1980-01-01,
2509396,Maturéia,PB,492,1997-01-01,
1504703,Moju,PA,493,1980-01-01,
2510659,Parari,PB,494,1997-01-01,
1504802,Monte Alegre,PA,495,1980-01-01,
2512036,Poço Dantas,PB,496,1997-01-01,
1504901,Muaná,PA,497,1980-01-01,
2512077,Poço de José de Moura,PB,498,1997-01-01,
1505007,Nova Timboteua,PA,499,1980-01-01,
2512721,Pedro Régis,PB,500,1997-01-01,
1505106,Óbidos,PA,501,1980-01-01,
2512747,Riachão,PB,502,1997-01-01,
1505205,Oeiras do Pará,PA,503,1980-01-01,
2512754,Riachão do Bacamarte,PB,504,1997-01-01,
1505304,Oriximiná,PA,505,1980-01-01,
2512762,Riachão do Poço,PB,506,1997-01-01,
1505403,Ourém,PA,507,1980-01-01,
2512788,Riacho de Santo Antônio,PB,508,1997-01-01,
1505502,Paragominas,PA,509,1980-01-01,
2513158,Santa Cecília,PB,510,1997-01-01,
1505601,Peixe-Boi,PA,511,1980-01-01,
2513356,Santa Inês,PB,512,1997-01-01,
1505700,Ponta de Pedras,PA,513,1980-01-01,
2513653,Joca Claudino,PB,514,1997-01-01,
1505809,Portel,PA,515,1980-01-01,
2513851,Santo André,PB,516,1997-01-01,
1505908,Porto de Moz,PA,517,1980-01-01,
2513927,São Bentinho,PB,518,1997-01-01,
1506005,Prainha,PA,519,1980-01-01,
2513943,São Domingos do Cariri,PB,520,1997-01-01,
1506104,Primavera,PA,521,1980-01-01,
2513968,São Domingos,PB,522,1997-01-01,
1506203,Salinópolis,PA,523,1980-01-01,
2513984,São Francisco,PB,524,1997-01-01,
1506302,Salvaterra,PA,525,1980-01-01,
2514453,São José dos Ramos,PB,526,1997-01-01,
1506401,Santa Cruz do Arari,PA,527,1980-01-01,
2514552,São José de Princesa,PB,528,1997-01-01,
,SANTA ISABEL DO PARÁ,PA,529,1980-01-01,
2514651,São José do Brejo do Cruz,PB,530,1997-01-01,
1506609,Santa Maria do Pará,PA,531,1980-01-01,
2515930,Sertãozinho,PB,532,1997-01-01,
1506708,Santana do Araguaia,PA,533,1980-01-01,
2515971,Sobrado,PB,534,1997-01-01,
1506807,Santarém,PA,535,1980-01-01,
2516151,Sossêgo,PB,536,1997-01-01,
1506906,Santarém Novo,PA,537,1980-01-01,
2516755,Tenório,PB,538,1997-01-01,
1507003,Santo Antônio do Tauá,PA,539,1980-01-01,
2517209,Vieirópolis,PB,540,1997-01-01,
1507102,São Caetano de Odivelas,PA,541,1980-01-01,
2517407,Zabelê,PB,542,1997-01-01,
1507201,São Domingos do Capim,PA,543,1980-01-01,
2601052,Araçoiaba,PE,544,1997-01-01,
1507300,São Félix do Xingu,PA,545,1980-01-01,
2604155,Casinhas,PE,546,1997-01-01,
1507409,São Francisco do Pará,PA,547,1980-01-01,
2607950,Jaqueira,PE,548,1997-01-01,
1507508,São João do Araguaia,PA,549,1980-01-01,
2608057,Jatobá,PE,550,1997-01-01,
1507607,São Miguel do Guamá,PA,551,1980-01-01,
2608750,Lagoa Grande,PE,552,1997-01-01,
1507706,São Sebastião da Boa Vista,PA,553,1980-01-01,
2609154,Manari,PE,554,1997-01-01,
1507805,Senador José Porfírio,PA,555,1980-01-01,
2612554,Santa Filomena,PE,556,1997-01-01,
1507904,Soure,PA,557,1980-01-01,
2614857,Tamandaré,PE,558,1997-01-01,
1508001,Tomé-Açu,PA,559,1980-01-01,
2701357,Campestre,AL,560,1997-01-01,
1508100,Tucuruí,PA,561,1980-01-01,
2703759,Jequiá da Praia,AL,562,1997-01-01,
1508209,Vigia,PA,563,1980-01-01,
3102050,Alto Caparaó,MG,564,1997-01-01,
1508308,Viseu,PA,565,1980-01-01,
3102852,Angelândia,MG,566,1997-01-01,
1506138,Redenção,PA,567,1983-01-31,
3104452,Aricanduva,MG,568,1997-01-01,
1506161,Rio Maria,PA,569,1983-01-31,
3106655,Berizal,MG,570,1997-01-01,
1508407,Xinguara,PA,571,1983-01-31,
3108255,Bonito de Minas,MG,572,1997-01-01,
1506187,Rondon do Pará,PA,573,1983-02-01,
3108552,Brasilândia de Minas,MG,574,1997-01-01,
1501576,Bom Jesus do Tocantins,PA,575,1989-01-01,
3109253,Bugre,MG,576,1997-01-01,
1501758,Brejo Grande do Araguaia,PA,577,1989-01-01,
3109451,Cabeceira Grande,MG,578,1997-01-01,
1502756,Concórdia do Pará,PA,579,1989-01-01,
3111150,Campo Azul,MG,580,1997-01-01,
1502772,Curionópolis,PA,581,1989-01-01,
3112059,Cantagalo,MG,582,1997-01-01,
1502939,Dom Eliseu,PA,583,1989-01-01,
3115359,Catas Altas,MG,584,1997-01-01,
1503077,Garrafão do Norte,PA,585,1989-01-01,
3115474,Catuti,MG,586,1997-01-01,
1504059,Mãe do Rio,PA,587,1989-01-01,
3116159,Chapada Gaúcha,MG,588,1997-01-01,
1504455,Medicilândia,PA,589,1989-01-01,
3117836,Cônego Marinho,MG,590,1997-01-01,
1505437,Ourilândia do Norte,PA,591,1989-01-01,
3117876,Confins,MG,592,1997-01-01,
1505486,Pacajá,PA,593,1989-01-01,
3119955,Córrego Fundo,MG,594,1997-01-01,
1505536,Parauapebas,PA,595,1989-01-01,
3120151,Crisólita,MG,596,1997-01-01,
1506195,Rurópolis,PA,597,1989-01-01,
3120839,Cuparaque,MG,598,1997-01-01,
1506583,Santa Maria das Barreiras,PA,599,1989-01-01,
3120870,Curral de Dentro,MG,600,1997-01-01,
1600105,Amapá,AP,601,1980-01-01,
3121258,Delta,MG,602,1997-01-01,
1600204,Calçoene,AP,603,1980-01-01,
3122355,Divisa Alegre,MG,604,1997-01-01,
1600303,Macapá,AP,605,1980-01-01,
3122470,Dom Bosco,MG,606,1997-01-01,
1600402,Mazagão,AP,607,1980-01-01,
3126752,Franciscópolis,MG,608,1997-01-01,
1600501,Oiapoque,AP,609,1980-01-01,
3126950,Frei Lagonegro,MG,610,1997-01-01,
1600238,Ferreira Gomes,AP,611,1989-01-01,
3127073,Fruta de Leite,MG,612,1997-01-01,
1600279,Laranjal do Jari,AP,613,1989-01-01,
3127339,Gameleiras,MG,614,1997-01-01,
1600600,Santana,AP,615,1989-01-01,
3127354,Glaucilândia,MG,616,1997-01-01,
1600709,Tartarugalzinho,AP,617,1989-01-01,
3127370,Goiabeira,MG,618,1997-01-01,
1507458,São Geraldo do Araguaia,PA,619,1989-01-01,
3127388,Goianá,MG,620,1997-01-01,
1503457,Ipixuna do Pará,PA,621,1993-01-04,
3128253,Guaraciama,MG,622,1997-01-01,
1508126,Ulianópolis,PA,623,1986-06-23,
3129657,Ibiracatu,MG,624,1997-01-01,
1501782,Breu Branco,PA,625,1993-01-04,
3130556,Imbé de Minas,MG,626,1997-01-01,
1503093,Goianésia do Pará,PA,627,1983-02-01,
3130655,Indaiabira,MG,628,1997-01-01,
1505064,Novo Repartimento,PA,629,1993-01-04,
3135357,Japonvar,MG,630,1997-01-01,
1503754,Jacareacanga,PA,631,1993-01-04,
3135456,Jenipapo de Minas,MG,632,1997-01-01,
1505031,Novo Progresso,PA,633,1993-01-04,
3136520,José Gonçalves de Minas,MG,634,1997-01-01,
1508050,Trairão,PA,635,1993-01-04,
3136553,José Raydan,MG,636,1997-01-01,
1507979,Terra Santa,PA,637,1980-01-01,
3136579,Josenópolis,MG,638,1997-01-01,
1501725,Brasil Novo,PA,639,1993-01-04,
3136959,Juvenília,MG,640,1997-01-01,
1508357,Vitória do Xingu,PA,641,1980-01-01,
3138351,Leme do Prado,MG,642,1997-01-01,
1200013,Acrelândia,AC,643,1993-01-04,
3138674,Luisburgo,MG,644,1997-01-01,
1200138,Bujari,AC,645,1993-01-04,
3138682,Luislândia,MG,646,1997-01-01,
1200179,Capixaba,AC,647,1993-01-04,
3140159,Mário Campos,MG,648,1997-01-01,
1200807,Porto Acre,AC,649,1980-01-01,
3140530,Martins Soares,MG,650,1997-01-01,
1200252,Epitaciolândia,AC,651,1993-01-04,
3142254,Miravânia,MG,652,1997-01-01,
1200328,Jordão,AC,653,1980-01-01,
3143153,Monte Formoso,MG,654,1997-01-01,
1200351,Marechal Thaumaturgo,AC,655,1980-01-01,
3144359,Naque,MG,656,1997-01-01,
1200393,Porto Walter,AC,657,1980-01-01,
3144375,Natalândia,MG,658,1997-01-01,
1200427,Rodrigues Alves,AC,659,1993-01-04,
3144656,Ninheira,MG,660,1997-01-01,
1200435,Santa Rosa do Purus,AC,661,1993-01-04,
3144672,Nova Belém,MG,662,1997-01-01,
1600154,Pedra Branca do Amapari,AP,663,1993-01-04,
3145059,Nova Porteirinha,MG,664,1997-01-01,
1600055,Serra do Navio,AP,665,1993-01-04,
3145356,Novo Oriente de Minas,MG,666,1997-01-01,
1600212,Cutias,AP,667,1993-01-04,
3145372,Novorizonte,MG,668,1997-01-01,
1600253,Itaubal,AP,669,1993-01-04,
